id,title,brand,category,subcategory,description,your_cost_usd,normal_value_usd,offer_type,conditions,requires_card,location_scope,country,state,city,online,source_url,verification_status,last_checked,confidence,publish_ready,notes
1425,"Free tax-prep assistance leads — Milwaukee, WI",Free tax-prep assistance leads,GET FREE,Tax Help,"Free tax-preparation assistance programs such as VITA/TCE to verify around Milwaukee, WI during tax season.",0,,Eligibility/seasonal service,"Discovery candidate only. Verify the exact local program/event, eligibility, dates, reservation rules, and whether any purchase or card is required before publishing.",Unknown,Local,US,WI,Milwaukee,NO,https://www.irs.gov/individuals/free-tax-return-preparation-for-qualifying-taxpayers,Discovery lead — requires local verification,2026-08-18,High,NO,"Expansion lead for ZeroSpenders. This row represents a recurring local free-opportunity source/category, not a confirmed individual event. Resolve to a specific live offer before publication."
1426,"211 free community-resource search — Milwaukee, WI",211 free community-resource search,GET FREE,Community Support,"Free 211 referral and community-resource discovery for residents of Milwaukee, WI.",0,,Free referral service,"Discovery candidate only. Verify the exact local program/event, eligibility, dates, reservation rules, and whether any purchase or card is required before publishing.",Unknown,Local,US,WI,Milwaukee,NO,https://www.211.org/,Discovery lead — requires local verification,2026-08-18,High,NO,"Expansion lead for ZeroSpenders. This row represents a recurring local free-opportunity source/category, not a confirmed individual event. Resolve to a specific live offer before publication."
1427,"FindHelp free local assistance search — Milwaukee, WI",FindHelp free local assistance search,GET FREE,Community Support,"Free search for local food, housing, health and community-support programs around Milwaukee, WI.",0,,Free referral service,"Discovery candidate only. Verify the exact local program/event, eligibility, dates, reservation rules, and whether any purchase or card is required before publishing.",Unknown,Local,US,WI,Milwaukee,NO,https://www.findhelp.org/,Discovery lead — requires local verification,2026-08-18,High,NO,"Expansion lead for ZeroSpenders. This row represents a recurring local free-opportunity source/category, not a confirmed individual event. Resolve to a specific live offer before publication."
1428,"NPS nearby fee-free site discovery — Milwaukee, WI",NPS nearby fee-free site discovery,GO FREE,National Parks,"National Park Service sites near Milwaukee, WI that may be fee-free year-round; verify the specific site before publishing.",0,,Public-land discovery,"Discovery candidate only. Verify the exact local program/event, eligibility, dates, reservation rules, and whether any purchase or card is required before publishing.",Unknown,Local,US,WI,Milwaukee,NO,https://www.nps.gov/aboutus/entrance-fee-prices.htm,Discovery lead — requires local verification,2026-08-18,Medium,NO,"Expansion lead for ZeroSpenders. This row represents a recurring local free-opportunity source/category, not a confirmed individual event. Resolve to a specific live offer before publication."
1429,"Free walking tours / self-guided routes — Milwaukee, WI",Free walking tours / self-guided routes,GO FREE,Walking Tours,"Free self-guided historic walks, public art routes and walking-tour resources to verify in Milwaukee, WI.",0,,Self-guided activity,"Discovery candidate only. Verify the exact local program/event, eligibility, dates, reservation rules, and whether any purchase or card is required before publishing.",Unknown,Local,US,WI,Milwaukee,NO,https://www.usa.gov/local-governments,Discovery lead — requires local verification,2026-08-18,Low,NO,"Expansion lead for ZeroSpenders. This row represents a recurring local free-opportunity source/category, not a confirmed individual event. Resolve to a specific live offer before publication."
1430,"Free community health screenings/events — Milwaukee, WI",Free community health screenings/events,GET FREE,Health,"No-cost community health fairs, screenings or wellness events to verify around Milwaukee, WI.",0,,Community health event,"Discovery candidate only. Verify the exact local program/event, eligibility, dates, reservation rules, and whether any purchase or card is required before publishing.",Unknown,Local,US,WI,Milwaukee,NO,https://www.hhs.gov/,Discovery lead — requires local verification,2026-08-18,Low,NO,"Expansion lead for ZeroSpenders. This row represents a recurring local free-opportunity source/category, not a confirmed individual event. Resolve to a specific live offer before publication."
1431,"Eventbrite free events — Albuquerque, NM",Eventbrite free events,GO FREE,Events,"Free event listings on Eventbrite in Albuquerque, NM.",0,,Free event discovery,"Discovery candidate only. Verify the exact local program/event, eligibility, dates, reservation rules, and whether any purchase or card is required before publishing.",Unknown,Local,US,NM,Albuquerque,NO,https://www.eventbrite.com/,Discovery lead — requires local verification,2026-08-18,Medium,NO,"Expansion lead for ZeroSpenders. This row represents a recurring local free-opportunity source/category, not a confirmed individual event. Resolve to a specific live offer before publication."
1432,"Meetup free community events — Albuquerque, NM",Meetup free community events,GO FREE,Community,"Free or no-cost Meetup events and groups in Albuquerque, NM.",0,,Free event discovery,"Discovery candidate only. Verify the exact local program/event, eligibility, dates, reservation rules, and whether any purchase or card is required before publishing.",Unknown,Local,US,NM,Albuquerque,NO,https://www.meetup.com/,Discovery lead — requires local verification,2026-08-18,Medium,NO,"Expansion lead for ZeroSpenders. This row represents a recurring local free-opportunity source/category, not a confirmed individual event. Resolve to a specific live offer before publication."
1433,"Public library free programs — Albuquerque, NM",Public library free programs,LEARN FREE,Library,"Free classes, talks, clubs, workshops and programs through public libraries serving Albuquerque, NM.",0,,Resident/community program,"Discovery candidate only. Verify the exact local program/event, eligibility, dates, reservation rules, and whether any purchase or card is required before publishing.",Unknown,Local,US,NM,Albuquerque,NO,https://www.imls.gov/research-evaluation/surveys/public-libraries-survey-pls,Discovery lead — requires local verification,2026-08-18,Medium,NO,"Expansion lead for ZeroSpenders. This row represents a recurring local free-opportunity source/category, not a confirmed individual event. Resolve to a specific live offer before publication."
1434,"Public library museum-pass programs — Albuquerque, NM",Public library museum-pass programs,GO FREE,Library Perks,"Potential free or discounted museum-pass programs available through libraries serving Albuquerque, NM.",0,,Library-card benefit,"Discovery candidate only. Verify the exact local program/event, eligibility, dates, reservation rules, and whether any purchase or card is required before publishing.",Unknown,Local,US,NM,Albuquerque,NO,https://www.imls.gov/research-evaluation/surveys/public-libraries-survey-pls,Discovery lead — requires local verification,2026-08-18,Low,NO,"Expansion lead for ZeroSpenders. This row represents a recurring local free-opportunity source/category, not a confirmed individual event. Resolve to a specific live offer before publication."
1435,"City parks free events — Albuquerque, NM",City parks free events,GO FREE,Parks,"Free city park programming, festivals and community events in Albuquerque, NM.",0,,Public event,"Discovery candidate only. Verify the exact local program/event, eligibility, dates, reservation rules, and whether any purchase or card is required before publishing.",Unknown,Local,US,NM,Albuquerque,NO,https://www.usa.gov/local-governments,Discovery lead — requires local verification,2026-08-18,Medium,NO,"Expansion lead for ZeroSpenders. This row represents a recurring local free-opportunity source/category, not a confirmed individual event. Resolve to a specific live offer before publication."
