id,title,brand,category,subcategory,description,your_cost_usd,normal_value_usd,offer_type,conditions,requires_card,location_scope,country,state,city,online,source_url,verification_status,last_checked,confidence,publish_ready,notes
207,Asana Personal — $0 Plan/Access,Asana Personal,ONLINE FREE,Software / SaaS,"Free software, open-source app, or $0 service tier; premium limits may apply.",0,,Free tier / free software,"Usage, storage, team, export, ad, or commercial-use limits may apply.",Unknown,Online,US,,,YES,https://asana.com/pricing,Official pricing/product URL — recheck limits periodically,2026-08-18,High,YES,
208,ClickUp Free Forever — $0 Plan/Access,ClickUp Free Forever,ONLINE FREE,Software / SaaS,"Free software, open-source app, or $0 service tier; premium limits may apply.",0,,Free tier / free software,"Usage, storage, team, export, ad, or commercial-use limits may apply.",Unknown,Online,US,,,YES,https://clickup.com/pricing,Official pricing/product URL — recheck limits periodically,2026-08-18,High,YES,
209,Todoist Beginner — $0 Plan/Access,Todoist Beginner,ONLINE FREE,Software / SaaS,"Free software, open-source app, or $0 service tier; premium limits may apply.",0,,Free tier / free software,"Usage, storage, team, export, ad, or commercial-use limits may apply.",Unknown,Online,US,,,YES,https://todoist.com/pricing,Official pricing/product URL — recheck limits periodically,2026-08-18,High,YES,
210,Microsoft To Do — $0 Plan/Access,Microsoft To Do,ONLINE FREE,Software / SaaS,"Free software, open-source app, or $0 service tier; premium limits may apply.",0,,Free tier / free software,"Usage, storage, team, export, ad, or commercial-use limits may apply.",Unknown,Online,US,,,YES,https://www.microsoft.com/microsoft-365/microsoft-to-do-list-app,Official pricing/product URL — recheck limits periodically,2026-08-18,High,YES,
211,Google Keep — $0 Plan/Access,Google Keep,ONLINE FREE,Software / SaaS,"Free software, open-source app, or $0 service tier; premium limits may apply.",0,,Free tier / free software,"Usage, storage, team, export, ad, or commercial-use limits may apply.",Unknown,Online,US,,,YES,https://keep.google.com/,Official pricing/product URL — recheck limits periodically,2026-08-18,High,YES,
212,Google Docs — $0 Plan/Access,Google Docs,ONLINE FREE,Software / SaaS,"Free software, open-source app, or $0 service tier; premium limits may apply.",0,,Free tier / free software,"Usage, storage, team, export, ad, or commercial-use limits may apply.",Unknown,Online,US,,,YES,https://docs.google.com/,Official pricing/product URL — recheck limits periodically,2026-08-18,High,YES,
213,Google Sheets — $0 Plan/Access,Google Sheets,ONLINE FREE,Software / SaaS,"Free software, open-source app, or $0 service tier; premium limits may apply.",0,,Free tier / free software,"Usage, storage, team, export, ad, or commercial-use limits may apply.",Unknown,Online,US,,,YES,https://docs.google.com/spreadsheets/,Official pricing/product URL — recheck limits periodically,2026-08-18,High,YES,
214,Google Slides — $0 Plan/Access,Google Slides,ONLINE FREE,Software / SaaS,"Free software, open-source app, or $0 service tier; premium limits may apply.",0,,Free tier / free software,"Usage, storage, team, export, ad, or commercial-use limits may apply.",Unknown,Online,US,,,YES,https://docs.google.com/presentation/,Official pricing/product URL — recheck limits periodically,2026-08-18,High,YES,
215,Google Forms — $0 Plan/Access,Google Forms,ONLINE FREE,Software / SaaS,"Free software, open-source app, or $0 service tier; premium limits may apply.",0,,Free tier / free software,"Usage, storage, team, export, ad, or commercial-use limits may apply.",Unknown,Online,US,,,YES,https://docs.google.com/forms/,Official pricing/product URL — recheck limits periodically,2026-08-18,High,YES,
216,Google Drive Free Storage — $0 Plan/Access,Google Drive Free Storage,ONLINE FREE,Software / SaaS,"Free software, open-source app, or $0 service tier; premium limits may apply.",0,,Free tier / free software,"Usage, storage, team, export, ad, or commercial-use limits may apply.",Unknown,Online,US,,,YES,https://drive.google.com/,Official pricing/product URL — recheck limits periodically,2026-08-18,High,YES,
217,Dropbox Basic — $0 Plan/Access,Dropbox Basic,ONLINE FREE,Software / SaaS,"Free software, open-source app, or $0 service tier; premium limits may apply.",0,,Free tier / free software,"Usage, storage, team, export, ad, or commercial-use limits may apply.",Unknown,Online,US,,,YES,https://www.dropbox.com/basic,Official pricing/product URL — recheck limits periodically,2026-08-18,High,YES,
218,Box Individual Free — $0 Plan/Access,Box Individual Free,ONLINE FREE,Software / SaaS,"Free software, open-source app, or $0 service tier; premium limits may apply.",0,,Free tier / free software,"Usage, storage, team, export, ad, or commercial-use limits may apply.",Unknown,Online,US,,,YES,https://www.box.com/pricing/individual,Official pricing/product URL — recheck limits periodically,2026-08-18,High,YES,
219,OneDrive Free — $0 Plan/Access,OneDrive Free,ONLINE FREE,Software / SaaS,"Free software, open-source app, or $0 service tier; premium limits may apply.",0,,Free tier / free software,"Usage, storage, team, export, ad, or commercial-use limits may apply.",Unknown,Online,US,,,YES,https://www.microsoft.com/microsoft-365/onedrive/online-cloud-storage,Official pricing/product URL — recheck limits periodically,2026-08-18,High,YES,
220,Slack Free — $0 Plan/Access,Slack Free,ONLINE FREE,Software / SaaS,"Free software, open-source app, or $0 service tier; premium limits may apply.",0,,Free tier / free software,"Usage, storage, team, export, ad, or commercial-use limits may apply.",Unknown,Online,US,,,YES,https://slack.com/pricing,Official pricing/product URL — recheck limits periodically,2026-08-18,High,YES,
221,Discord Free — $0 Plan/Access,Discord Free,ONLINE FREE,Software / SaaS,"Free software, open-source app, or $0 service tier; premium limits may apply.",0,,Free tier / free software,"Usage, storage, team, export, ad, or commercial-use limits may apply.",Unknown,Online,US,,,YES,https://discord.com/,Official pricing/product URL — recheck limits periodically,2026-08-18,High,YES,
222,Zoom Basic — $0 Plan/Access,Zoom Basic,ONLINE FREE,Software / SaaS,"Free software, open-source app, or $0 service tier; premium limits may apply.",0,,Free tier / free software,"Usage, storage, team, export, ad, or commercial-use limits may apply.",Unknown,Online,US,,,YES,https://zoom.us/pricing,Official pricing/product URL — recheck limits periodically,2026-08-18,High,YES,
223,Google Meet Free — $0 Plan/Access,Google Meet Free,ONLINE FREE,Software / SaaS,"Free software, open-source app, or $0 service tier; premium limits may apply.",0,,Free tier / free software,"Usage, storage, team, export, ad, or commercial-use limits may apply.",Unknown,Online,US,,,YES,https://meet.google.com/,Official pricing/product URL — recheck limits periodically,2026-08-18,High,YES,
224,Jitsi Meet — $0 Plan/Access,Jitsi Meet,ONLINE FREE,Software / SaaS,"Free software, open-source app, or $0 service tier; premium limits may apply.",0,,Free tier / free software,"Usage, storage, team, export, ad, or commercial-use limits may apply.",Unknown,Online,US,,,YES,https://meet.jit.si/,Official pricing/product URL — recheck limits periodically,2026-08-18,High,YES,
225,Signal — $0 Plan/Access,Signal,ONLINE FREE,Software / SaaS,"Free software, open-source app, or $0 service tier; premium limits may apply.",0,,Free tier / free software,"Usage, storage, team, export, ad, or commercial-use limits may apply.",Unknown,Online,US,,,YES,https://signal.org/,Official pricing/product URL — recheck limits periodically,2026-08-18,High,YES,
226,Telegram — $0 Plan/Access,Telegram,ONLINE FREE,Software / SaaS,"Free software, open-source app, or $0 service tier; premium limits may apply.",0,,Free tier / free software,"Usage, storage, team, export, ad, or commercial-use limits may apply.",Unknown,Online,US,,,YES,https://telegram.org/,Official pricing/product URL — recheck limits periodically,2026-08-18,High,YES,
227,WhatsApp — $0 Plan/Access,WhatsApp,ONLINE FREE,Software / SaaS,"Free software, open-source app, or $0 service tier; premium limits may apply.",0,,Free tier / free software,"Usage, storage, team, export, ad, or commercial-use limits may apply.",Unknown,Online,US,,,YES,https://www.whatsapp.com/,Official pricing/product URL — recheck limits periodically,2026-08-18,High,YES,
228,OBS Studio — $0 Plan/Access,OBS Studio,ONLINE FREE,Software / SaaS,"Free software, open-source app, or $0 service tier; premium limits may apply.",0,,Free tier / free software,"Usage, storage, team, export, ad, or commercial-use limits may apply.",Unknown,Online,US,,,YES,https://obsproject.com/,Official pricing/product URL — recheck limits periodically,2026-08-18,High,YES,
229,DaVinci Resolve Free — $0 Plan/Access,DaVinci Resolve Free,ONLINE FREE,Software / SaaS,"Free software, open-source app, or $0 service tier; premium limits may apply.",0,,Free tier / free software,"Usage, storage, team, export, ad, or commercial-use limits may apply.",Unknown,Online,US,,,YES,https://www.blackmagicdesign.com/products/davinciresolve,Official pricing/product URL — recheck limits periodically,2026-08-18,High,YES,
230,CapCut Free — $0 Plan/Access,CapCut Free,ONLINE FREE,Software / SaaS,"Free software, open-source app, or $0 service tier; premium limits may apply.",0,,Free tier / free software,"Usage, storage, team, export, ad, or commercial-use limits may apply.",Unknown,Online,US,,,YES,https://www.capcut.com/,Official pricing/product URL — recheck limits periodically,2026-08-18,High,YES,
231,Shotcut — $0 Plan/Access,Shotcut,ONLINE FREE,Software / SaaS,"Free software, open-source app, or $0 service tier; premium limits may apply.",0,,Free tier / free software,"Usage, storage, team, export, ad, or commercial-use limits may apply.",Unknown,Online,US,,,YES,https://shotcut.org/,Official pricing/product URL — recheck limits periodically,2026-08-18,High,YES,
232,Kdenlive — $0 Plan/Access,Kdenlive,ONLINE FREE,Software / SaaS,"Free software, open-source app, or $0 service tier; premium limits may apply.",0,,Free tier / free software,"Usage, storage, team, export, ad, or commercial-use limits may apply.",Unknown,Online,US,,,YES,https://kdenlive.org/,Official pricing/product URL — recheck limits periodically,2026-08-18,High,YES,
233,OpenShot — $0 Plan/Access,OpenShot,ONLINE FREE,Software / SaaS,"Free software, open-source app, or $0 service tier; premium limits may apply.",0,,Free tier / free software,"Usage, storage, team, export, ad, or commercial-use limits may apply.",Unknown,Online,US,,,YES,https://www.openshot.org/,Official pricing/product URL — recheck limits periodically,2026-08-18,High,YES,
234,Audacity — $0 Plan/Access,Audacity,ONLINE FREE,Software / SaaS,"Free software, open-source app, or $0 service tier; premium limits may apply.",0,,Free tier / free software,"Usage, storage, team, export, ad, or commercial-use limits may apply.",Unknown,Online,US,,,YES,https://www.audacityteam.org/,Official pricing/product URL — recheck limits periodically,2026-08-18,High,YES,
